"12110","OR","M","4.95","0"
"8731","BK","XS","12.5","72"
"91010","BK","none","12.5","178"
"91012","GN","none","6.25","205"
"91013","BG","none","6.25","194"
"91020","PK","none","4.75","71"
"91021","GRY","none","4.75","126"
"92020","PK","L","6","33"
"92020","PK","M","6","6"
"92020","PK","S","6","3"
"92020","PK","XS","6","8"
"92021","BL","L","6","42"
"92021","BL","M","6","18"
"92021","BL","S","6","33"
"92021","BL","XS","6","37"
"92022","RD","L","6","11"
"92022","RD","M","6","18"
"92022","RD","S","6","29"
"92022","RD","XS","6","63"
"92110","BL","L","4.5","-16"
"92110","BL","M","4.5","-1"
"92110","BL","S","4.5","50"
"92110","BL","XL","4.5","-13"
"92110","BL","XXL","4.5","32"
"92111","PK","L","4.5","-8"
"92111","PK","M","4.5","-6"
"92111","PK","S","4.5","20"
"92111","PK","XL","4.5","9"
"92111","PK","XXL","4.5","18"
"92112","none","YW-L","4.5","10"
"92112","none","YW-M","4.5","9"
"92112","none","YW-S","4.5","16"
"92112","none","YW-XL","4.5","6"
"92112","YW","XXL","4.5","46"
"93010","PK","none","4.5","57"
"93011","BK","none","4.5","48"
"11110","GRY","XS","7.5","3"
"11111","BL","XS","7.5","7"
"11210","RD","L","9.5","39"
"11210","RD","M","9.5","50"
"11210","RD","S","9.5","50"
"11210","RD","XL","9.5","18"
"11210","RD","XS","9.5","36"
"11210","RD","XXS","9.5","25"
"13310","GN","L","8.5","0"
"13310","GN","M","8.5","19"
"13310","GN","S","8.5","24"
"13310","GN","XL","8.5","1"
"13310","GN","XS","8.5","26"
"13310","GN","XXS","8.5","9"
"13311","BL","L","4.95","0"
"13311","BL","M","8.5","0"
"13311","BL","S","8.5","0"
"13311","BL","XL","4.95","0"
"13311","BL","XS","8.5","0"
"13311","BL","XXS","8.5","0"
"13312","GN","L","4.95","11"
"13312","GN","M","4.95","21"
"13312","GN","S","4.95","23"
"13312","GN","XL","4.95","7"
"13312","GN","XS","4.95","10"
"13312","GN","XXS","4.95","8"
"13313","RD","L","4.95","15"
"13313","RD","M","4.95","26"
"13313","RD","S","4.95","35"
"13313","RD","XL","4.95","4"
"13313","RD","XS","4.95","25"
"13313","RD","XXS","4.95","19"
"13410","GN","L","7.5","11"
"13410","GN","M","7.5","34"
"13410","GN","S","7.5","40"
"13410","GN","XL","7.5","8"
"13410","GN","XS","7.5","32"
"13410","GN","XXS","7.5","3"
"13420","PK","L","7.5","0"
"13420","PK","M","7.5","8"
"13420","PK","S","7.5","8"
"13420","PK","XL","7.5","11"
"13420","PK","XS","7.5","14"
"13420","PK","XXS","7.5","2"
"14120","RD","L","11","23"
"14120","RD","M","11","60"
"14120","RD","S","11","61"
"14120","RD","XL","11","24"
"14120","RD","XS","11","47"
"14120","RD","XXS","11","17"
"14121","BL","L","11","18"
"14121","BL","M","11","32"
"14121","BL","S","11","26"
"14121","BL","XL","11","20"
"14121","BL","XS","11","22"
"14121","BL","XXS","11","37"
"14125","BL","L","9.95","30"
"14125","BL","M","9.95","34"
"14125","BL","S","9.95","53"
"14125","BL","XL","9.95","30"
"14125","BL","XS","9.95","33"
"14125","BL","XXS","9.95","12"
"14220","PK","L","9.5","22"
"14220","PK","M","9.5","43"
"14220","PK","S","9.5","49"
"14220","PK","XL","9.5","19"
"14220","PK","XS","9.5","40"
"14220","PK","XXS","9.5","23"
"14330","PK","L","7.95","9"
"14330","PK","M","7.95","16"
"14330","PK","S","7.95","17"
"14330","PK","XL","7.95","7"
"14330","PK","XS","7.95","12"
"14330","PK","XXS","7.95","0"
"14521","WT","L","9","0"
"14521","WT","M","9","12"
"14521","WT","S","9","10"
"14521","WT","XL","9","10"
"14521","WT","XS","9","24"
"14521","WT","XXS","9","9"
"14530","RD","L","7.5","22"
"14530","RD","M","7.5","37"
"14530","RD","S","7.5","52"
"14530","RD","XL","7.5","21"
"14530","RD","XS","7.5","59"
"14530","RD","XXS","7.5","30"
"14610","PK","L","8.5","24"
"14610","PK","M","8.5","26"
"14610","PK","S","8.5","28"
"14610","PK","XL","8.5","24"
"14610","PK","XS","8.5","25"
"14610","PK","XXS","8.5","18"
"14611","BL","L","8.5","17"
"14611","BL","M","8.5","14"
"14611","BL","S","8.5","16"
"14611","BL","XL","8.5","25"
"14611","BL","XS","8.5","15"
"14611","BL","XXS","8.5","16"
"14612","BK","L","8.5","7"
"14612","BK","M","8.5","0"
"14612","BK","S","8.5","-1"
"14612","BK","XL","8.5","19"
"14612","BK","XS","8.5","3"
"14612","BK","XXS","8.5","29"
"14620","PK","L","9","0"
"14620","PK","M","9","0"
"14620","PK","S","9","10"
"14620","PK","XL","9","4"
"14620","PK","XS","9","0"
"14620","PK","XXS","9","2"
"14630","GN","L","11","50"
"14630","GN","M","11","59"
"14630","GN","S","11","67"
"14630","GN","XL","11","28"
"14630","GN","XS","11","46"
"14630","GN","XXS","11","27"
"14710","BL","L","8.5","-2"
"14710","BL","M","8.5","0"
"14710","BL","S","8.5","0"
"14710","BL","XL","8.5","-2"
"14710","BL","XS","8.5","0"
"14710","BL","XXS","8.5","0"
"14720","GN","L","9.95","42"
"14720","GN","M","9.95","60"
"14720","GN","S","9.95","58"
"14720","GN","XL","9.95","30"
"14720","GN","XS","9.95","47"
"14720","GN","XXS","9.95","22"
"14721","OR","L","9.95","36"
"14721","OR","M","9.95","52"
"14721","OR","S","9.95","77"
"14721","OR","XL","9.95","39"
"14721","OR","XS","9.95","57"
"14721","OR","XXS","9.95","29"
"14722","BL","L","9.95","1"
"14722","BL","M","9.95","11"
"14722","BL","S","9.95","13"
"14722","BL","XL","9.95","10"
"14722","BL","XS","9.95","4"
"14722","BL","XXS","9.95","4"
"15113","BL","L","9","1"
"15113","BL","M","9","30"
"15113","BL","S","9","49"
"15113","BL","XL","9","4"
"15113","BL","XS","9","25"
"15113","BL","XXL","9","11"
"15113","BL","XXS","9","1"
"15114","BL","L","8.75","7"
"15114","BL","M","8.75","0"
"15114","BL","S","8.75","10"
"15114","BL","XL","8.75","0"
"15114","BL","XS","8.75","15"
"15114","BL","XXL","8.75","25"
"15114","BL","XXS","8.75","41"
"17010","BL","L","8.95","0"
"17010","BL","M","8.95","0"
"17010","BL","S","8.95","0"
"17010","BL","XL","8.95","0"
"17010","BL","XS","8.95","0"
"17010","BL","XXS","8.95","0"
"17020","PR","L","9.95","30"
"17020","PR","M","9.95","33"
"17020","PR","S","9.95","6"
"17020","PR","XL","9.95","22"
"17020","PR","XS","9.95","3"
"17020","PR","XXL","9.95","4"
"17020","PR","XXS","9.95","10"
"21120","PK","L","8.95","20"
"21120","PK","M","8.95","32"
"21120","PK","S","8.95","3"
"21120","PK","XL","8.95","17"
"21120","PK","XS","8.95","-3"
"21120","PK","XXS","8.95","9"
"21250","PK","XL","8.5","3"
"21250","PK","XS","8.5","8"
"21250","PK","XXS","8.5","2"
"21260","PK","L","11","16"
"21260","PK","M","11","38"
"21260","PK","S","11","66"
"21260","PK","XL","11","15"
"21260","PK","XS","11","42"
"21260","PK","XXS","11","20"
"21420","PK","L","8.5","0"
"21420","PK","M","8.5","1"
"21420","PK","S","8.5","0"
"21420","PK","XL","8.5","0"
"21420","PK","XS","8.5","0"
"21420","PK","XXS","8.5","0"
"21421","OR","L","8.5","0"
"21421","OR","M","8.5","3"
"21421","OR","S","8.5","0"
"21421","OR","XL","8.5","2"
"21421","OR","XS","8.5","0"
"21421","OR","XXS","8.5","0"
"21430","PK","L","10","7"
"21430","PK","M","10","5"
"21430","PK","S","10","9"
"21430","PK","XL","10","3"
"21430","PK","XS","10","23"
"21430","PK","XXS","10","15"
"21440","PK","L","9.5","26"
"21440","PK","M","9.5","31"
"21440","PK","S","9.5","47"
"21440","PK","XL","9.5","18"
"21440","PK","XS","9.5","53"
"21440","PK","XXS","9.5","16"
"21450","PK","L","11","23"
"21450","PK","M","11","17"
"21450","PK","S","11","0"
"21450","PK","XL","11","17"
"21450","PK","XS","11","0"
"21450","PK","XXS","11","11"
"21460","RD","L","11","49"
"21460","RD","M","11","57"
"21460","RD","S","11","50"
"21460","RD","XL","11","28"
"21460","RD","XS","11","41"
"21460","RD","XXS","11","26"
"21510","PK","M","11","1"
"21510","PK","S","11","3"
"21510","PK","XL","11","2"
"21510","PK","XS","11","0"
"21630","PK","L","8.95","24"
"21630","PK","M","8.95","-1"
"21630","PK","S","8.95","19"
"21630","PK","XL","8.95","4"
"21630","PK","XS","8.95","18"
"21710","RD","XXS","9.5","1"
"21720","PK","L","9.5","0"
"21720","PK","M","9.5","0"
"21720","PK","S","9.5","6"
"21720","PK","XL","9.5","3"
"21720","PK","XS","9.5","9"
"21720","PK","XXS","9.5","3"
"21730","RD","XL","3.99","-5"
"21730","RD","XXS","3.99","4"
"21750","PK","L","4.95","43"
"21750","PK","M","4.95","60"
"21750","PK","S","4.95","60"
"21750","PK","XL","4.95","39"
"21750","PK","XS","4.95","60"
"21750","PK","XXS","4.95","21"
"21760","PK","L","9","36"
"21760","PK","M","9","49"
"21760","PK","S","9","51"
"21760","PK","XL","9","33"
"21760","PK","XS","9","63"
"21760","PK","XXS","9","28"
"21770","RD","L","11","6"
"21770","RD","M","11","25"
"21770","RD","S","11","29"
"21770","RD","XL","11","8"
"21770","RD","XS","11","35"
"21770","RD","XXS","11","0"
"21810","PK","L","4.95","8"
"21810","PK","M","4.95","2"
"21810","PK","S","4.95","14"
"21810","PK","XL","4.95","8"
"21810","PK","XS","4.95","0"
"21820","PK","M","8.75","0"
"21820","PK","XL","8.75","1"
"21820","PK","XS","8.75","0"
"21821","PK","L","8.75","7"
"21821","PK","XL","8.75","8"
"21822","PK","L","8.75","2"
"21822","PK","M","8.75","16"
"21822","PK","S","8.75","19"
"21822","PK","XL","8.75","10"
"21822","PK","XS","8.75","8"
"21822","PK","XXS","8.75","0"
"21910","PK","L","9.5","7"
"21910","PK","M","9.5","32"
"21910","PK","S","9.5","23"
"21910","PK","XL","9.5","26"
"21910","PK","XS","9.5","13"
"21910","PK","XXS","9.5","24"
"24010","PK","L","14","14"
"24010","PK","M","14","34"
"24010","PK","S","14","24"
"24010","PK","XL","14","24"
"24010","PK","XS","14","22"
"24510","RD","L","8.95","0"
"24510","RD","XL","8.95","2"
"24510","RD","XS","8.95","26"
"25110","WT","L","5.95","6"
"25110","WT","XL","8.95","7"
"26010","PK","L","13","25"
"26010","PK","M","13","31"
"26010","PK","S","13","16"
"26010","PK","XL","13","17"
"26010","PK","XS","13","19"
"26010","PK","XXS","13","10"
"26020","PK","L","8.95","9"
"26020","PK","M","8.95","5"
"26020","PK","S","8.95","0"
"26020","PK","XL","8.95","10"
"26020","PK","XS","8.95","0"
"26020","PK","XXS","8.95","4"
"26030","PK","L","13.5","21"
"26030","PK","M","13.5","6"
"26030","PK","S","13.5","0"
"26030","PK","XL","13.5","13"
"26030","PK","XS","13.5","0"
"26030","PK","XXS","13.5","1"
"26040","PK","L","13.5","21"
"26040","PK","M","13.5","26"
"26040","PK","S","13.5","29"
"26040","PK","XL","13.5","20"
"26040","PK","XS","13.5","47"
"26040","PK","XXS","13.5","17"
"26050","PK","L","12.5","0"
"26050","PK","M","12.5","0"
"26050","PK","S","12.5","0"
"26050","PK","XL","12.5","0"
"26050","PK","XS","12.5","0"
"26050","PK","XXS","12.5","0"
"26060","RD","L","12.5","2"
"26060","RD","M","12.5","7"
"26060","RD","S","12.5","33"
"26060","RD","XL","12.5","7"
"26060","RD","XS","12.5","19"
"26060","RD","XXS","12.5","1"
"26070","PK","L","14","21"
"26070","PK","M","14","30"
"26070","PK","S","14","19"
"26070","PK","XL","14","25"
"26070","PK","XS","14","24"
"26070","PK","XXS","14","14"
"26071","RD","L","14","4"
"26071","RD","M","14","6"
"26071","RD","S","14","33"
"26071","RD","XL","14","8"
"26071","RD","XS","14","15"
"26071","RD","XXS","14","12"
"26080","PK","L","14","25"
"26080","PK","M","14","10"
"26080","PK","S","14","0"
"26080","PK","XL","14","20"
"26080","PK","XS","14","0"
"26080","PK","XXS","14","8"
"26090","PK","L","14","10"
"26090","PK","M","14","26"
"26090","PK","S","14","53"
"26090","PK","XL","14","27"
"26090","PK","XS","14","27"
"26090","PK","XXS","14","2"
"26110","PR","L","15","18"
"26110","PR","M","15","31"
"26110","PR","S","15","68"
"26110","PR","XL","15","17"
"26110","PR","XS","15","48"
"26110","PR","XXS","15","14"
"26111","RD","L","15","3"
"26111","RD","M","15","0"
"26111","RD","S","15","47"
"26111","RD","XL","15","4"
"26111","RD","XS","15","31"
"26111","RD","XXS","15","13"
"26120","PK","L","16","29"
"26120","PK","M","16","63"
"26120","PK","S","16","95"
"26120","PK","XL","16","22"
"26120","PK","XS","16","56"
"26120","PK","XXS","16","21"
"26130","PK","L","14","1"
"26130","PK","M","14","11"
"26130","PK","S","14","30"
"26130","PK","XL","14","10"
"26130","PK","XS","14","26"
"26130","PK","XXS","14","0"
"26410","PK","L","9.95","7"
"26410","PK","M","9.95","14"
"26410","PK","S","9.95","15"
"26410","PK","XL","9.95","2"
"26410","PK","XS","9.95","23"
"32010","DN","L","7.95","21"
"32010","DN","M","7.95","44"
"32010","DN","S","7.95","38"
"32010","DN","XS","7.95","11"
"33016","GN","S","4.5","9"
"33016","GN","XS","4.5","34"
"33016","PK","M","4.5","3"
"33016","PK","S","4.5","28"
"33016","PK","SS","4.5","35"
"33110","PK","L","17","60"
"33110","PK","M","17","54"
"33110","PK","S","17","24"
"33110","PK","XL","17","79"
"33110","PK","XS","17","43"
"33111","BK","L","17","44"
"33111","BK","M","17","65"
"33111","BK","S","17","28"
"33111","BK","XL","17","84"
"33111","BK","XS","17","16"
"33112","DN","L","17","0"
"33112","DN","M","17","0"
"33112","DN","S","17","0"
"33112","DN","XL","17","10"
"33112","DN","XS","17","0"
"33113","BN","L","17","43"
"33113","BN","M","17","51"
"33113","BN","S","17","40"
"33113","BN","XL","17","71"
"33113","BN","XS","17","60"
"33120","BK","L","17","53"
"33120","BK","M","17","43"
"33120","BK","S","17","39"
"33120","BK","XL","17","85"
"33120","BK","XS","17","59"
"33121","PK","L","17","8"
"33121","PK","M","17","-1"
"33121","PK","S","17","0"
"33121","PK","XL","17","19"
"33121","PK","XS","17","9"
"33210","PK","L","5.85","21"
"33210","PK","M","5.85","16"
"33210","PK","S","5.85","8"
"33210","PK","XL","5.85","0"
"33210","PK","XS","5.85","1"
"33211","BL","L","5.85","17"
"33211","BL","M","5.85","7"
"33211","BL","S","5.85","14"
"33211","BL","XL","5.85","0"
"33211","BL","XS","5.85","30"
"33212","BN","L","5.85","0"
"33212","BN","M","5.85","0"
"33212","BN","S","5.85","0"
"33212","BN","XL","5.85","0"
"33212","BN","XS","5.85","18"
"33310","GRY","L","9.5","7"
"33310","GRY","M","9.5","28"
"33310","GRY","S","9.5","16"
"33310","GRY","XS","9.5","8"
"33311","PK","L","9.5","24"
"33311","PK","M","9.5","34"
"33311","PK","S","9.5","34"
"33311","PK","XS","9.5","13"
"33410","BL","L","17","81"
"33410","BL","M","17","94"
"33410","BL","S","17","78"
"33410","BL","XL","17","82"
"33410","BL","XXL","17","70"
"33410","LBL","XS","17","71"
"34010","RD","L","14","0"
"34010","RD","M","14","0"
"34010","RD","S","14","0"
"34010","RD","XL","15","0"
"34010","RD","XS","14","0"
"34010","RD","XXL","16","0"
"34011","GN","L","9.95","0"
"34011","GN","M","9.95","0"
"34011","GN","S","9.95","0"
"34011","GN","XL","9.95","0"
"34011","GN","XS","9.95","0"
"34011","GN","XXL","9.95","0"
"34030","RD","L","16","15"
"34030","RD","M","15","32"
"34030","RD","S","15","34"
"34030","RD","XL","17","33"
"34030","RD","XS","15","31"
"34030","RD","XXL","18","13"
"34130","RD","L","16.5","24"
"34130","RD","M","16.5","36"
"34130","RD","S","16.5","41"
"34130","RD","XL","16.5","16"
"34130","RD","XS","16.5","19"
"35010","BN","L","6.95","13"
"35010","BN","M","6.95","5"
"35010","BN","S","6.95","1"
"35010","BN","XL","6.95","16"
"35010","BN","XS","6.95","19"
"35020","BK","L","16.5","27"
"35020","BK","M","16.5","16"
"35020","BK","S","16.5","31"
"35020","BK","XL","17.5","23"
"35020","BK","XS","16.5","16"
"35030","YW","L","16","35"
"35030","YW","M","16","13"
"35030","YW","S","16","24"
"35030","YW","XL","17","24"
"35030","YW","XS","16","16"
"36010","PR","L","15.5","11"
"36010","PR","M","15.5","33"
"36010","PR","S","15.5","35"
"36010","PR","XL","15.5","0"
"36010","PR","XS","15.5","39"
"36020","GN","L","16.5","31"
"36020","GN","M","16.5","39"
"36020","GN","S","16.5","46"
"36020","GN","XL","16.5","25"
"36020","GN","XS","16.5","26"
"37010","RD","M","11.5","34"
"37010","RD","S","11.5","34"
"37010","RD","XS","11.5","45"
"37010","RD","XXS","11.5","26"
"37020","PK","M","12.5","67"
"37020","PK","S","12.5","77"
"37020","PK","XS","12.5","79"
"37020","PK","XXS","12.5","35"
"37030","PK","M","12.5","59"
"37030","PK","S","12.5","70"
"37030","PK","XS","12.5","71"
"37030","PK","XXS","12.5","39"
"41010","PK","L","7.95","24"
"41010","PK","M","7.95","5"
"41010","PK","S","7.95","0"
"41010","PK","XL","7.95","8"
"41010","PK","XS","7.95","0"
"45010","GRY","L","17","36"
"45010","GRY","M","17","66"
"45010","GRY","S","17","71"
"45010","GRY","XL","17","18"
"45010","GRY","XS","17","47"
"45011","BG","L","17","46"
"45011","BG","M","17","77"
"45011","BG","S","17","76"
"45011","BG","XL","17","25"
"45011","BG","XS","17","50"
"46010","PK","L","14","15"
"46010","PK","M","14","44"
"46010","PK","S","14","48"
"46010","PK","XL","14","16"
"46010","PK","XS","14","38"
"46011","BL","L","14","16"
"46011","BL","M","14","54"
"46011","BL","S","14","53"
"46011","BL","XL","14","19"
"46011","BL","XS","14","33"
"53010","YW","L","4.95","0"
"53030","GN","L","13","21"
"53030","GN","M","13","26"
"53030","GN","S","13","27"
"53030","GN","XL","13","22"
"53030","GN","XS","13","33"
"53040","BK","L","13.5","26"
"53040","BK","M","13.5","31"
"53040","BK","S","13.5","35"
"53040","BK","XL","13.5","22"
"53040","BK","XS","13.5","38"
"53041","PK","L","13.5","40"
"53041","PK","M","13.5","47"
"53041","PK","S","13.5","46"
"53041","PK","XL","13.5","16"
"53041","PK","XS","13.5","40"
"53050","GRY","L","13","40"
"53050","GRY","M","13","39"
"53050","GRY","S","13","51"
"53050","GRY","XL","13","22"
"53050","GRY","XS","13","24"
"53060","OR","L","14","28"
"53060","OR","M","14","37"
"53060","OR","S","14","46"
"53060","OR","XL","14","31"
"53060","OR","XS","14","17"
"53110","GRY","L","16.5","58"
"53110","GRY","M","15.5","100"
"53110","GRY","S","15.5","76"
"53110","GRY","XL","17.5","67"
"53110","GRY","XS","15.5","39"
"53110","GRY","XXL","18.5","74"
"53120","BK","L","14","28"
"53120","BK","M","14","45"
"53120","BK","S","14","55"
"53120","BK","XL","14","33"
"53120","BK","XS","14","44"
"53130","OR","L","14","40"
"53130","OR","M","14","54"
"53130","OR","S","14","65"
"53130","OR","XL","14","41"
"53130","OR","XS","14","19"
"53140","GN","L","14.5","25"
"53140","GN","M","14.5","34"
"53140","GN","S","14.5","41"
"53140","GN","XL","14.5","32"
"53140","GN","XS","14.5","27"
"53150","BN","L","14.5","8"
"53150","BN","M","14.5","17"
"53150","BN","S","14.5","3"
"53150","BN","XL","14.5","9"
"53150","BN","XS","14.5","10"
"53210","RD","L","12","17"
"53210","RD","XS","12","10"
"53220","YW","L","16.5","19"
"53220","YW","M","16.5","122"
"53220","YW","S","16.5","42"
"53220","YW","XL","16.5","14"
"53220","YW","XS","16.5","51"
"53320","RD","L","14.5","3"
"53320","RD","M","14.5","-1"
"53320","RD","S","14.5","1"
"53320","RD","XL","14.5","2"
"53320","RD","XS","14.5","16"
"53321","BK","L","16.5","26"
"53321","BK","M","16.5","60"
"53321","BK","S","16.5","58"
"53321","BK","XL","16.5","28"
"53321","BK","XS","16.5","33"
"53330","RD","L","16.5","46"
"53330","RD","M","16.5","73"
"53330","RD","S","16.5","85"
"53330","RD","XL","16.5","32"
"53330","RD","XS","16.5","37"
"53340","BK","L","16.5","96"
"53340","BK","M","16.5","101"
"53340","BK","S","16.5","101"
"53340","BK","XL","16.5","43"
"53340","BK","XS","16.5","54"
"54120","RD","L","14.5","63"
"54120","RD","M","14.5","58"
"54120","RD","S","14.5","73"
"54120","RD","XL","14.5","47"
"54120","RD","XS","14.5","59"
"57011","PK","XL","7.95","6"
"57021","PK","L","9.95","13"
"57021","PK","M","9.95","5"
"57021","PK","S","9.95","0"
"57021","PK","XL","9.95","15"
"57021","PK","XS","9.95","4"
"57022","RD","L","9.95","0"
"57022","RD","M","9.95","0"
"57022","RD","S","9.95","0"
"57022","RD","XL","9.95","6"
"57022","RD","XS","9.95","0"
"57023","BK","L","9.95","0"
"57023","BK","M","9.95","0"
"57023","BK","S","9.95","13"
"57023","BK","XL","9.95","14"
"57023","BK","XS","9.95","12"
"57030","BN","L","6.95","0"
"57030","BN","M","6.95","0"
"57030","BN","S","6.95","0"
"57030","BN","XL","6.95","0"
"57030","BN","XS","6.95","6"
"57040","PK","L","14","15"
"57040","PK","M","14","3"
"57040","PK","S","14","13"
"57040","PK","XL","14","19"
"57040","PK","XS","14","7"
"57040","PK","XXS","14","9"
"57041","GN","L","14","20"
"57041","GN","M","14","25"
"57041","GN","S","14","21"
"57041","GN","XL","14","20"
"57041","GN","XS","14","6"
"57041","GN","XXS","14","1"
"57042","BN","L","14","15"
"57042","BN","M","14","11"
"57042","BN","S","14","1"
"57042","BN","XL","14","20"
"57042","BN","XS","14","37"
"57042","BN","XXS","14","9"
"57043","GRY","L","14","17"
"57043","GRY","M","14","26"
"57043","GRY","S","14","22"
"57043","GRY","XL","14","20"
"57043","GRY","XS","14","26"
"57043","GRY","XXS","14","0"
"57050","BG","L","15","18"
"57050","BG","M","15","19"
"57050","BG","S","15","24"
"57050","BG","XL","15","27"
"57050","BG","XS","15","40"
"57051","GN","L","15","32"
"57051","GN","M","15","24"
"57051","GN","S","15","28"
"57051","GN","XL","15","22"
"57051","GN","XS","15","33"
"57070","PK","L","6.95","25"
"57070","PK","M","6.95","44"
"57070","PK","S","6.95","49"
"57070","PK","XL","6.95","20"
"57070","PK","XS","6.95","57"
"57071","BL","L","6.95","4"
"57071","BL","M","6.95","0"
"57071","BL","S","6.95","0"
"57071","BL","XL","6.95","17"
"57071","BL","XS","6.95","23"
"57071","BL","XXS","6.95","0"
"57080","BN","L","16.5","5"
"57080","BN","M","16.5","23"
"57080","BN","S","16.5","-1"
"57080","BN","XL","16.5","0"
"57080","BN","XS","16.5","28"
"57081","BL","L","16.5","30"
